  935  0  0  0  0  0  0  0  0
  936  1  0  0  0  0  0  0  0
  937  0  0  0  0  0  0  0  0
  938  0  0  0  1  0  0  0  0
  939  0  0  0  0  0  0  0  0
  940  0  0  0  0  0  0  0  0
  941  0  0  0  0  0  0  0  0
  942  0  1  0  0  0  0  0  0
  943  0  0  0  0  0  0  0  0
  944  0  1  0  0  0  0  0  0
  945  1  0  0  0  0  0  0  0
  948  0  0                 0
  949  0  0  0  0  0  0  0  0
  950  0  0  0  0  0  0  0  0
  951  0  0  0  0  0  0  0  0
  952  0  1                 0
  953  0  1  0  0  0  0  0  0
  954  0  0                 0
  955  0  0  0  0  0  1  0  0
  957  0  0  0  0  0  0  0  0
  958  0  0  0  0  0  0  0  0
  959  1  0  0  0  0  0  1  0
  960  0  0  0  0  0  0  0  0
  961  0  1  1  0  0  0  0  0
  962  0  0  0  0  0  1  0  0
  963  0  1  0  0  0  0  0  0
  965  0  0  0  0  0  0  0  0
  966  0  0  0  0  1  0  0  0
  969  0  0  0  0  0  0  0  0
  970  0  0  0  0  0  0  0  0
  972  1  0  0  0  0  0  0  0
  973  0  0  0  0  0  0  0  0
  974  0  0  0  0  0  0  0  0
  975  0  0  0  0  0  0  0  0
  976  0  0  0  0  0  0  0  0
  978  0  0  0  0  0  0  0  0
  979  0  0  1  0  0  0  0  0
  980  0  0  0  0  0  0  0  0
  981  0  0  0  0  0  0  0  0
  982  0  0  0  0  0  0  0  0
  983  0  0  1  0  0  0  1  0
  984  0  0  0  0  0  0  0  0
  985  1  0  0  0  0  0  0  0
  986  0  0  0  0  0  0  0  0
  987  0  0  0  0  0  0  0  0
  988  0  0  0  0  0  0  0  0
  989  0  0  0  0  0  0  0  0
  990  0  0  0  0  0  0  0  0
  992  0  0  1  0  0  0  0  0
  993  0  0  0  0  0  0  0  0
  994  0  1                 0
  996  0  0  0  0  0  0  0  0
  997  0  0  0  0  0  0  0  0
  998  0  0  0  0  0  0  0  0
  999  1  0                 0
 1000  0  0  0  0  0  0  0  0
 1001  1  0  0  0  0  0  0  0
 1002  0  0  0  0  0  0  0  0
 1003  1  0  0  0  0  0  0  0
 1004  1  0  0  0  0  0  0  0
 1005  0  0  0  0  0  0  0  0
 1006  0  0  0  0  0  0  0  0
 1007  0  0  0  0  0  0  0  0
 1008  0  0  0  0  0  0  0  0
 1009  0  0  0  0  0  0  0  0
 1010  0  0  0  0  0  0  0  0
 1011  0  0                 0
 1012  0  0  0  0  0  0  0  0
 1014  0  0  0  0  0  0  0  0
 1015  0  0  0  1  0  0  0  0
 1016  0  0  0  0  0  0  0  0
 1017  0  0  0  0  0  0  0  0
 1018  0  0  0  0  0  0  0  0
 1019  0  0  0  0  0  0  0  0
 1021  0  1  1  0  0  0  0  0
 1022  1  0                 0
 1023  1  0  0  0  0  0  0  0
 1024  0  0  1  0  0  0  0  0
 1025  0  0  0  0  0  0  0  0
 1026  0  0                 0
 1027  0  0  0  0  0  0  0  0
 1028  0  0  0  0  0  0  0  0
 1029  0  1  0  0  1  0  0  0
 1030  1  0  0  0  0  0  0  0
 1032  0  0  1  0  0  0  0  0
 1033  0  0  0  0  0  0  1  0
 1034  0  0  0  0  0  1  0  0
 1035  0  0  0  0  0  0  0  0
 1036  0  0  0  0  0  0  0  0
